iterations,random,proportional,tournament
697,978646.4421,954246.4621,862479.4381
698,977012.5697,951195.8831,860565.6827
699,977012.5697,951195.8831,859689.0604
700,977012.5697,951195.8831,858370.3925
701,977012.5697,951795.1029,858370.3925
702,977012.5697,952481.3287,858151.896
703,977745.0945,950004.663,858151.896
704,977745.0945,950004.663,858151.896
705,976350.2084,949442.6278,857026.1462
706,976350.2084,945979.2385,857026.1462
707,976350.2084,948473.5422,857026.1462
708,976270.2651,947710.152,857026.1462
709,976270.2651,947188.0967,857026.1462
710,976270.2651,947403.0947,857026.1462
711,976063.8188,946509.226,856386.8961
712,976063.8188,946509.226,856386.8961
713,976063.8188,946509.226,855951.2732
714,975283.0299,946509.226,855951.2732
715,974424.7687,944890.9222,855951.2732
716,973721.2668,944890.9222,854973.1123
717,973480.5337,944890.9222,854973.1123
718,973480.5337,944890.9222,854973.1123
719,973480.5337,945688.5415,854261.6439
720,973480.5337,944070.6569,854261.6439
721,973480.5337,944070.6569,853548.5561
722,973480.5337,944070.6569,853548.5561
723,973480.5337,944055.0877,853548.5561
724,971617.6789,944055.0877,853281.5443
725,972028.7885,944055.0877,853015.4277
726,972028.7885,944070.6569,853015.4277
727,972028.7885,941197.0604,853015.4277
728,972028.7885,941197.0604,853015.4277
729,972028.7885,941197.0604,853281.5443
730,972028.7885,941197.0604,853281.5443
731,972028.7885,941197.0604,851719.2024
732,971856.5164,941197.0604,851719.2024
733,971856.5164,939506.3553,850296.9438
734,971497.5635,939506.3553,850296.9438
735,970844.2574,939435.5125,848120.8048
736,970844.2574,939435.5125,848120.8048
737,970426.3154,939435.5125,847728.8477
738,970426.3154,939435.5125,847330.08
739,970327.1394,937583.0888,846806.4838
740,970426.3154,938474.0155,846797.8819
741,969945.8857,938474.0155,843322.3843
742,967275.627,939157.3673,843558.0309
743,967081.3129,936167.7779,842704.0342
744,967081.3129,936167.7779,842704.0342
745,967081.3129,936167.7779,842704.0342
746,967081.3129,936167.7779,842268.3853
747,967081.3129,936167.7779,842008.5903
748,968039.8667,936167.7779,842008.5903
749,968039.8667,936167.7779,841463.3899
750,967022.3628,936167.7779,841463.3899
751,967022.3628,936167.7779,841463.3899
752,967022.3628,936167.7779,841209.7475
753,967022.3628,936167.7779,841209.7475
754,965556.5682,936167.7779,841209.7475
755,965556.5682,936156.8847,841209.7475
756,965556.5682,936156.8847,841209.7475
757,965556.5682,935971.9692,839660.3069
758,965241.3708,935971.9692,839660.3069
759,965241.3708,934449.8378,839651.705
760,964465.3745,934449.8378,837909.2745
761,965241.3708,934443.8547,837909.2745
762,965241.3708,934443.8547,837909.2745
763,965129.4699,934443.8547,837909.2745
764,965129.4699,935250.2708,837909.2745
765,965129.4699,934196.1615,837909.2745
766,963931.8305,932109.7466,837746.9387
767,963931.8305,931929.9947,837685.0859
768,963931.8305,931929.9947,837685.0859
769,963931.8305,931929.9947,836819.6524
770,963931.8305,929676.1479,836326.1799
771,962135.9561,929676.1479,836819.6524
772,962367.5899,929676.1479,836819.6524
773,958736.6002,928583.1526,836819.6524
774,958736.6002,925753.8379,836819.6524
775,958736.6002,925753.8379,836819.6524
776,958736.6002,925753.8379,834291.9349
777,958736.6002,925753.8379,834291.9349
778,958736.6002,925753.8379,833917.5421
779,958736.6002,925753.8379,833917.5421
780,958736.6002,925753.8379,833917.5421
781,958736.6002,925276.559,832971.8141
782,958736.6002,925276.559,832971.8141
783,958736.6002,925276.559,832971.8141
784,958617.6095,922637.0504,831329.3063
785,958617.6095,922637.0504,831329.3063
786,957114.1859,925124.7249,831329.3063
787,957114.1859,925027.9585,831329.3063
788,956548.8627,923422.5973,829499.4689
789,956548.8627,923422.5973,828951.4611
790,956548.8627,923422.5973,828951.4611
791,955331.3867,923422.5973,828951.4611
792,955331.3867,923422.5973,828951.4611
793,955331.3867,923422.5973,828951.4611
794,955331.3867,923422.5973,827963.4569
795,955273.0024,922670.6657,827963.4569
796,955066.9039,922670.6657,827963.4569
797,955066.9039,922123.3533,827963.4569
798,953914.1198,922123.3533,827573.5711
799,953914.1198,922123.3533,827110.6222
800,953512.031,922123.3533,826688.5433
801,953512.031,921222.6792,826507.8596
802,953219.0561,921222.6792,825741.1105
803,953219.0561,921222.6792,825741.1105
804,952325.3528,920834.5114,825741.1105
805,952325.3528,920834.5114,825741.1105
806,952325.3528,920834.5114,825001.8607
807,950576.6352,919965.0785,825001.8607
808,950576.6352,919965.0785,825001.8607
809,950576.6352,918668.9066,823236.5319
810,949666.2076,918407.6933,823101.9227
811,949666.2076,918407.6933,821443.0263
812,947794.4408,918407.6933,821443.0263
813,947794.4408,918668.9066,821443.0263
814,948971.1704,918668.9066,821443.0263
815,948971.1704,918668.9066,821443.0263
816,944897.8912,914654.2758,820579.6711
817,944897.8912,914654.2758,819980.085
818,944897.8912,914654.2758,819574.6098
819,944897.8912,914654.2758,819574.6098
820,944897.8912,914654.2758,818954.1577
821,944897.8912,914654.2758,818954.1577
822,944897.8912,914282.6064,816811.2046
823,947866.4543,914654.2758,816811.2046
824,947866.4543,914654.2758,816811.2046
825,947866.4543,914654.2758,816598.8157
826,947002.1362,914654.2758,816598.8157
827,947002.1362,914654.2758,816540.2597
828,947002.1362,909072.6498,815660.1642
829,946472.6973,909072.6498,815660.1642
830,946472.6973,909072.6498,814549.6264
831,946472.6973,909072.6498,813414.2443
832,946472.6973,909072.6498,813414.2443
833,945224.0706,909072.6498,813383.8601
834,944756.583,909072.6498,813232.0798
835,944756.583,909072.6498,813232.0798
836,944756.583,909072.6498,812534.9064
837,944260.3773,909114.4531,811578.2355
838,944260.3773,908468.0404,811578.2355
839,944260.3773,908239.3719,811578.2355
840,944079.6936,908239.3719,810893.1932
841,943452.4329,908239.3719,810893.1932
842,943452.4329,907647.4694,810893.1932
843,943452.4329,907647.4694,810893.1932
844,943394.5242,907647.4694,810919.5263
845,942258.0457,907225.1104,810919.5263
846,942258.0457,907225.1104,810919.5263
847,942258.0457,907225.1104,810919.5263
848,942258.0457,907172.1263,809906.2453
849,942258.0457,906620.1115,809906.2453
850,942258.0457,906067.6343,809906.2453
851,941395.5575,906067.6343,808564.8082
852,941184.9908,906067.6343,808564.8082
853,941184.9908,905825.1301,808448.2736
854,940821.6022,905825.1301,808448.2736
855,940821.6022,905725.9841,808448.2736
856,940565.3914,905711.2225,807551.5272
857,940565.3914,904252.1543,807463.6635
858,939635.7948,904160.6174,807434.9926
859,939635.7948,904160.6174,806648.0661
860,939468.8677,904160.6174,806151.5427
861,939468.8677,904160.6174,806151.5427
862,938610.4179,903931.2132,806151.5427
863,938875.1649,903931.2132,805364.6162
864,938875.1649,903931.2132,805364.6162
865,938875.1649,903330.9757,805143.192
866,936427.5032,902061.7375,805143.192
867,936427.5032,902061.7375,805143.192
868,936302.0895,901474.4323,805143.192
869,936302.0895,900632.4712,804879.4193
870,936302.0895,901474.4323,804865.0716
871,936302.0895,901474.4323,804865.0716
872,936302.0895,901474.4323,804865.0716
873,936302.0895,901474.4323,804865.0716
874,935750.2663,901385.8681,804865.0716
875,935750.2663,899677.7589,804629.9258
876,935750.2663,899677.7589,804414.3208
877,935750.2663,899677.7589,804414.3208
878,934038.3546,899677.7589,803952.0068
879,934038.3546,899677.7589,803952.0068
880,934140.8143,899677.7589,803952.0068
881,935465.9199,899677.7589,803469.9969
882,935465.9199,899677.7589,803469.9969
883,935465.9199,899677.7589,803469.9969
884,935465.9199,899677.7589,803469.9969
885,935465.9199,899677.7589,803469.9969
886,932981.9769,899677.7589,802556.9321
887,932981.9769,898265.7235,802216.0795
888,932981.9769,898521.2474,802216.0795
889,932981.9769,898521.2474,802216.0795
890,932981.9769,898521.2474,802216.0795
891,932163.4128,898521.2474,802216.0795
892,932163.4128,897928.0825,801918.7607
893,932163.4128,897618.734,801816.1393
894,932365.4107,896019.2004,801705.7382
895,932365.4107,896019.2004,801563.5413
896,932365.4107,896019.2004,800379.124
897,932168.0517,896019.2004,800379.124
898,932168.0517,896019.2004,800379.124
899,932168.0517,896019.2004,800379.124
900,931778.0075,896019.2004,800379.124
901,928685.9824,894890.332,800379.124
902,928685.9824,894890.332,800379.124
903,928685.9824,894890.332,800379.124
904,928685.9824,894890.332,800379.124
905,928685.9824,894890.332,800379.124
906,928685.9824,894890.332,798886.4398
907,927372.739,893386.4261,798886.4398
908,927372.739,893386.4261,798886.4398
909,927074.9922,893386.4261,798886.4398
910,927372.739,893386.4261,798886.4398
911,927372.739,892623.366,798886.4398
912,927372.739,892623.366,798886.4398
913,927372.739,892623.366,798886.4398
914,927372.739,892623.366,798778.0174
915,927372.739,892623.366,798778.0174
916,927372.739,892356.1515,797790.0934
917,927372.739,892356.1515,797790.0934
918,927372.739,891754.2952,798415.4887
919,926641.4037,891211.7612,798415.4887
920,924305.6803,890181.9083,798415.4887
921,924305.6803,890181.9083,798415.4887
922,924305.6803,890181.9083,798759.8816
923,924305.6803,890181.9083,797344.5893
924,921618.445,890181.9083,798651.4591
925,924305.6803,889356.2826,798651.4591
926,924305.6803,888726.2633,798272.5396
927,924305.6803,888726.2633,798272.5396
928,924305.6803,888726.2633,798154.6484
929,924305.6803,888726.2633,798154.6484
930,924305.6803,888726.2633,798154.6484
931,921633.27,888726.2633,798154.6484
932,921633.27,888726.2633,798154.6484
933,921633.27,888726.2633,798154.6484
934,920697.6274,888726.2633,796974.6858
935,920822.1944,888726.2633,796974.6858
936,920822.1944,888726.2633,796974.6858
937,920822.1944,887705.3265,796974.6858
938,920697.6274,887705.3265,796974.6858
939,920697.6274,887705.3265,796974.6858
940,920697.6274,887705.3265,796974.6858
941,920697.6274,887705.3265,796974.6858
942,920697.6274,887705.3265,796974.6858
943,920649.4654,887705.3265,796974.6858
944,918885.381,887441.8587,796206.8808
945,918885.381,887441.8587,796974.6858
946,918885.381,887441.8587,796974.6858
947,915290.4276,887441.8587,796603.5254
948,915290.4276,887441.8587,796640.1992
949,915290.4276,887372.0694,796556.9044
950,915290.4276,886483.0062,796556.9044
951,915290.4276,886085.028,796556.9044
952,915050.195,885721.1134,796556.9044
953,914128.7257,885721.1134,796556.9044
954,914128.7257,885721.1134,795934.4313
955,914128.7257,885721.1134,795604.26
956,913047.7789,884465.683,795604.26
957,913047.7789,884465.683,795604.26
958,911948.4584,884465.683,795290.5087
959,911948.4584,883700.5058,795144.2272
960,911262.2901,883700.5058,795144.2272
961,911262.2901,883700.5058,794536.6584
962,910245.5507,883700.5058,794536.6584
963,910245.5507,883700.5058,794536.6584
964,910787.6121,883700.5058,794536.6584
965,909938.7453,883700.5058,793381.8226
966,909756.3934,883700.5058,793381.8226
967,909938.7453,883700.5058,793381.8226
968,909938.7453,882706.6022,793381.8226
969,909097.3196,882706.6022,792009.3853
970,908051.945,882706.6022,792009.3853
971,906981.5582,878018.6364,790711.8255
972,906981.5582,878018.6364,790711.8255
973,906981.5582,878018.6364,790711.8255
974,906981.5582,878018.6364,790711.8255
975,906981.5582,880712.5445,789631.3247
976,906048.8582,880712.5445,789631.3247
977,906048.8582,880508.8093,788437.4085
978,906048.8582,879366.9703,786011.1299
979,906048.8582,879366.9703,786011.1299
980,906048.8582,879196.608,786011.1299
981,906048.8582,879196.608,786011.1299
982,904943.9879,880192.3645,786011.1299
983,904461.4323,879383.401,785801.9886
984,904461.4323,878984.7617,785801.9886
985,904461.4323,878984.7617,785607.1314
986,903082.6145,877060.7675,782941.3002
987,903082.6145,877060.7675,782941.3002
988,903082.6145,874874.5055,782941.3002
989,903082.6145,874874.5055,782941.3002
990,903082.6145,874874.5055,782941.3002
991,903082.6145,874874.5055,782941.3002
992,903082.6145,874246.4303,780449.9549
993,902191.1717,874874.5055,780449.9549
994,902172.1644,875657.4151,780449.9549
995,902172.1644,875657.4151,780449.9549
996,900215.8913,875657.4151,779864.4758
997,900105.6562,874218.962,779864.4758
998,899233.8162,874218.962,779864.4758
999,899233.8162,874218.962,779864.4758
1000,900105.6562,874218.962,779442.8846
1001,900105.6562,873599.6455,778485.1087
1002,900105.6562,873599.6455,778240.7658
1003,898710.4691,873599.6455,778240.7658
1004,898710.4691,873599.6455,778240.7658
1005,898710.4691,873599.6455,777133.8438
1006,898710.4691,873599.6455,777133.8438
1007,897792.1472,871397.516,777133.8438
1008,897792.1472,871397.516,776133.936
1009,897792.1472,871397.516,776133.936
1010,897682.9584,871397.516,776133.936
1011,897792.1472,871255.1037,776133.936
1012,897792.1472,871255.1037,776133.936
1013,897792.1472,871255.1037,776133.936
1014,897792.1472,870856.9503,776133.936
1015,895729.5267,871255.1037,775954.4577
1016,895729.5267,871188.1521,775516.4383
1017,894394.31,871255.1037,775516.4383
1018,894565.3096,870004.0602,775516.4383
1019,894565.3096,870004.0602,775516.4383
1020,895279.725,870004.0602,775516.4383
1021,895279.725,870004.0602,775516.4383
1022,895279.725,870004.0602,775495.3473
1023,893394.1967,869639.9127,775495.3473
1024,893289.0688,868288.7822,775495.3473
1025,891176.852,868288.7822,774544.0151
1026,891176.852,867966.7044,774544.0151
1027,891176.852,867966.7044,774544.0151
1028,891176.852,867966.7044,774544.0151
1029,890506.7191,867966.7044,774544.0151
1030,890506.7191,868288.7822,774544.0151
1031,890506.7191,866084.2981,774544.0151
1032,889421.9838,866084.2981,774522.9241
1033,889421.9838,865331.1736,774522.9241
1034,888708.4781,865331.1736,774522.9241
1035,888708.4781,865331.1736,774345.5382
1036,888616.5597,865331.1736,774161.3959
1037,888616.5597,865331.1736,774161.3959
1038,888616.5597,865331.1736,773719.3023
1039,886190.7882,865239.3971,773719.3023
1040,887889.9574,865239.3971,773719.3023
1041,884665.0729,864600.5437,772606.0303
1042,884312.6476,864356.7306,772606.0303
1043,882761.8532,864356.7306,772606.0303
1044,882761.8532,864356.7306,772606.0303
1045,882761.8532,864356.7306,772606.0303
1046,882761.8532,864356.7306,772606.0303
1047,882761.8532,864356.7306,772606.0303
1048,882761.8532,864356.7306,771897.0199
1049,882761.8532,864356.7306,771897.0199
1050,882761.8532,864356.7306,771897.0199
1051,882384.3049,861624.9741,771897.0199
1052,881164.9987,861624.9741,771173.0892
1053,881164.9987,861624.9741,771897.0199
1054,881938.9315,861624.9741,771897.0199
1055,881938.9315,860719.6696,771421.2613
1056,881938.9315,860608.048,771421.2613
1057,882500.9026,860719.6696,771421.2613
1058,882500.9026,858517.5215,769940.7864
1059,881936.0538,858517.5215,769940.7864
1060,882327.0999,858517.5215,769940.7864
1061,881071.0082,858296.3132,769940.7864
1062,881071.0082,857570.3219,769940.7864
1063,881071.0082,857570.3219,769940.7864
1064,881846.0209,857899.0854,769740.339
1065,881846.0209,857899.0854,768103.5665
1066,880633.4319,857250.348,768103.5665
1067,880633.4319,857250.348,767835.6521
1068,878272.2404,857250.348,767784.1056
1069,878272.2404,857250.348,767784.1056
1070,878272.2404,856344.9896,767784.1056
1071,878272.2404,856344.9896,767784.1056
1072,878272.2404,856344.9896,767784.1056
1073,878272.2404,855854.9424,767784.1056
1074,878880.6954,855854.9424,767590.9341
1075,878880.6954,855854.9424,767590.9341
1076,878880.6954,855854.9424,767590.9341
1077,876935.2221,855854.9424,767590.9341
1078,876935.2221,855305.0957,767590.9341
1079,876935.2221,853896.6161,767590.9341
1080,876935.2221,853896.6161,767590.9341
1081,876935.2221,853896.6161,766243.1526
1082,876935.2221,853896.6161,766149.1544
1083,876935.2221,853896.6161,766149.1544
1084,876078.0732,853896.6161,765884.8461
1085,876078.0732,852844.9244,765884.8461
1086,875094.6743,853896.6161,765884.8461
1087,875094.6743,853896.6161,765098.8405
1088,875094.6743,852651.2455,765098.8405
1089,875094.6743,852543.6584,765098.8405
1090,874461.1686,851399.7353,765098.8405
1091,874461.1686,851399.7353,765098.8405
1092,874461.1686,851399.7353,765098.8405
1093,872196.7476,851399.7353,765098.8405
1094,872196.7476,851399.7353,763799.5675
1095,871998.2905,851399.7353,763799.5675
1096,871998.2905,851399.7353,763799.5675
1097,871998.2905,851152.7821,763799.5675
1098,871029.4747,849696.4211,761245.7797
1099,868334.6669,849696.4211,761245.7797
1100,867628.9998,849696.4211,761245.7797
1101,867628.9998,849696.4211,759079.1385
1102,867628.9998,848757.3957,759079.1385
1103,867628.9998,848605.8704,759079.1385
1104,867628.9998,848605.8704,759079.1385
1105,866603.6057,848605.8704,758547.6672
1106,864717.637,848605.8704,758547.6672
1107,865974.7818,848248.2019,758547.6672
1108,865974.7818,847805.7086,758547.6672
1109,865974.7818,847805.7086,758547.6672
1110,864499.311,847805.7086,758547.6672
1111,864499.311,847805.7086,758547.6672
1112,864499.311,847805.7086,758547.6672
1113,864499.311,847805.7086,758547.6672
1114,864499.311,847805.7086,758547.6672
1115,864499.311,847805.7086,758547.6672
1116,862890.6688,847084.8653,758547.6672
1117,862890.6688,847084.8653,758222.4514
1118,862014.2964,847084.8653,758222.4514
1119,862014.2964,847090.7263,758222.4514
1120,861762.396,847090.7263,758222.4514
1121,861762.396,847090.7263,757923.766
1122,861762.396,847090.7263,757598.5502
1123,862014.2964,847090.7263,757598.5502
1124,861722.8204,845517.3954,757598.5502
1125,861722.8204,845517.3954,757598.5502
1126,862014.2964,845517.3954,757598.5502
1127,862014.2964,845517.3954,757598.5502
1128,862014.2964,845517.3954,757598.5502
1129,862014.2964,845517.3954,757598.5502
1130,862014.2964,845517.3954,757598.5502
1131,862014.2964,845447.3286,757230.1337
